,PassengerId,Cabin,Transported
6596,6964_01,F/1444/P,0
6597,6966_01,F/1446/P,0
6598,6967_01,C/256/S,0
6599,6968_01,F/1447/P,0
6600,6968_02,F/1447/P,0
6601,6970_01,,0
6602,6970_02,E/465/S,0
6603,6971_01,C/225/P,1
6604,6971_02,C/225/P,1
6605,6971_03,C/225/P,1
6606,6971_04,C/225/P,1
6607,6971_05,C/225/P,1
6608,6971_06,C/225/P,0
6609,6972_01,G/1126/P,0
6610,6973_01,E/466/S,0
6611,6976_01,G/1127/P,1
6612,6977_01,G/1137/S,1
6613,6977_02,G/1137/S,1
6614,6978_01,E/446/P,1
6615,6979_01,E/447/P,0
6616,6980_01,F/1331/S,1
6617,6981_01,F/1332/S,0
6618,6982_01,G/1128/P,1
6619,6984_01,F/1450/P,0
6620,6984_02,F/1450/P,1
6621,6984_03,F/1450/P,0
6622,6985_01,G/1138/S,0
6623,6987_01,G/1139/S,1
6624,6988_01,C/226/P,0
6625,6988_02,C/226/P,1
6626,6990_01,,0
6627,6991_01,B/233/P,0
6628,6991_02,B/233/P,1
6629,6992_01,G/1131/P,0
6630,6992_02,G/1131/P,0
6631,6992_03,G/1131/P,1
6632,6994_01,B/267/S,1
6633,6994_02,B/267/S,0
6634,6995_01,F/1334/S,0
6635,6996_01,F/1452/P,0
6636,6997_01,D/220/P,0
6637,6997_02,F/1453/P,0
6638,6998_01,F/1454/P,0
6639,6999_01,E/449/P,0
6640,7001_01,D/213/S,1
6641,7002_01,G/1141/S,0
6642,7004_01,F/1337/S,0
6643,7005_01,F/1338/S,1
6644,7006_01,G/1142/S,1
6645,7007_01,E/450/P,1
6646,7007_02,E/450/P,0
6647,7008_01,F/1339/S,0
6648,7010_01,G/1143/S,0
6649,7010_02,F/1340/S,1
6650,7011_01,F/1455/P,0
6651,7013_01,G/1144/S,1
6652,7014_01,C/257/S,1
6653,7015_01,C/227/P,1
6654,7016_01,G/1132/P,0
6655,7017_01,G/1133/P,1
6656,7018_01,E/467/S,0
6657,7019_01,F/1457/P,0
6658,7019_02,F/1457/P,0
6659,7020_01,G/1145/S,1
6660,7021_01,G/1146/S,1
6661,7022_01,D/215/S,1
6662,7022_02,D/215/S,0
6663,7025_01,G/1147/S,1
6664,7026_01,A/86/S,0
6665,7027_01,E/451/P,1
6666,7028_01,G/1148/S,1
6667,7028_02,G/1148/S,1
6668,7029_01,F/1458/P,1
6669,7029_02,F/1458/P,0
6670,7031_01,G/1135/P,1
6671,7032_01,F/1459/P,0
6672,7034_01,F/1341/S,0
6673,7036_01,G/1136/P,1
6674,7037_01,D/216/S,0
6675,7038_01,G/1137/P,0
6676,7039_01,F/1461/P,0
6677,7040_01,G/1150/S,1
6678,7041_01,F/1343/S,1
6679,7042_01,G/1138/P,0
6680,7044_01,D/221/P,0
6681,7045_01,D/222/P,0
6682,7047_01,G/1152/S,1
6683,7048_01,F/1462/P,0
6684,7049_01,G/1153/S,1
6685,7050_01,F/1344/S,1
6686,7051_01,D/223/P,0
6687,7052_01,E/469/S,1
6688,7053_01,F/1463/P,0
6689,7056_01,D/217/S,0
6690,7057_01,F/1346/S,0
6691,7058_01,F/1347/S,1
6692,7059_01,G/1154/S,1
6693,7060_01,G/1155/S,0
6694,7061_01,G/1156/S,1
6695,7062_01,F/1464/P,0
6696,7068_01,F/1350/S,0
6697,7069_01,E/472/S,0
6698,7069_02,G/1159/S,0
6699,7069_03,G/1159/S,1
6700,7071_01,G/1160/S,0
6701,7072_01,F/1351/S,0
6702,7073_01,G/1161/S,1
6703,7074_01,G/1162/S,1
6704,7074_02,F/1352/S,0
6705,7077_01,F/1353/S,0
6706,7078_01,G/1163/S,0
6707,7079_01,F/1354/S,0
6708,7080_01,G/1140/P,1
6709,7082_01,E/473/S,0
6710,7083_01,C/259/S,1
6711,7083_02,C/259/S,1
6712,7084_01,F/1355/S,0
6713,7085_01,F/1466/P,0
6714,7085_02,F/1466/P,1
6715,7085_03,F/1466/P,1
6716,7086_01,F/1467/P,0
6717,7087_01,G/1141/P,1
6718,7088_01,F/1468/P,0
6719,7089_01,D/218/S,1
6720,7090_01,F/1469/P,0
6721,7091_01,G/1142/P,1
6722,7092_01,F/1470/P,1
6723,7093_01,G/1143/P,0
6724,7094_01,E/454/P,1
6725,7095_01,G/1144/P,1
6726,7096_01,C/260/S,1
6727,7096_02,C/260/S,0
6728,7096_03,C/260/S,1
6729,7097_01,A/75/P,1
6730,7097_02,A/75/P,0
6731,7097_03,A/75/P,0
6732,7097_04,A/75/P,0
6733,7098_01,F/1356/S,1
6734,7099_01,F/1471/P,0
6735,7104_01,C/228/P,0
6736,7104_02,C/228/P,1
6737,7105_01,F/1473/P,1
6738,7106_01,F/1357/S,1
6739,7109_01,B/268/S,0
6740,7110_01,F/1358/S,0
6741,7111_01,F/1359/S,0
6742,7113_01,F/1361/S,0
6743,7113_02,F/1361/S,1
6744,7114_01,F/1362/S,0
6745,7116_01,G/1146/P,0
6746,7117_01,B/236/P,1
6747,7118_01,F/1475/P,0
6748,7119_01,F/1476/P,0
6749,7120_01,F/1363/S,0
6750,7121_01,B/269/S,1
6751,7121_02,B/269/S,1
6752,7126_01,F/1366/S,0
6753,7127_01,B/237/P,0
6754,7127_02,B/237/P,1
6755,7128_01,B/238/P,0
6756,7128_02,B/238/P,1
6757,7128_03,B/238/P,0
6758,7132_01,G/1165/S,0
6759,7133_01,F/1368/S,0
6760,7134_01,G/1148/P,1
6761,7137_01,F/1479/P,0
6762,7140_01,F/1371/S,0
6763,7142_01,E/474/S,0
6764,7142_02,E/474/S,1
6765,7142_03,E/474/S,0
6766,7143_01,F/1372/S,0
6767,7144_01,G/1150/P,0
6768,7148_01,A/87/S,1
6769,7149_01,F/1482/P,1
6770,7151_01,E/459/P,0
6771,7152_01,G/1167/S,1
6772,7152_02,G/1167/S,1
6773,7155_01,F/1375/S,0
6774,7156_01,E/475/S,1
6775,7156_02,E/475/S,1
6776,7156_03,E/475/S,1
6777,7156_04,E/475/S,1
6778,7157_01,,1
6779,7157_02,D/219/S,0
6780,7159_01,C/263/S,1
6781,7160_01,G/1152/P,1
6782,7161_01,E/476/S,0
6783,7162_01,F/1485/P,0
6784,7165_01,F/1377/S,1
6785,7166_01,F/1378/S,0
6786,7167_01,B/270/S,1
6787,7168_01,G/1168/S,1
6788,7170_01,G/1154/P,0
6789,7171_01,G/1155/P,1
6790,7173_01,G/1156/P,1
6791,7175_01,F/1486/P,0
6792,7176_01,C/232/P,1
6793,7176_02,C/232/P,0
6794,7176_03,C/232/P,1
6795,7177_01,F/1380/S,0
6796,7179_01,E/460/P,1
6797,7180_01,E/478/S,0
6798,7181_01,F/1488/P,1
6799,7182_01,,0
6800,7184_01,G/1170/S,1
6801,7186_01,E/461/P,1
6802,7186_02,E/461/P,0
6803,7186_03,E/461/P,0
6804,7187_01,G/1158/P,1
6805,7188_01,C/233/P,1
6806,7188_02,C/233/P,0
6807,7188_03,C/233/P,1
6808,7189_01,C/234/P,1
6809,7190_01,G/1171/S,1
6810,7191_01,F/1490/P,0
6811,7192_01,G/1172/S,1
6812,7193_01,F/1381/S,1
6813,7194_01,F/1382/S,0
6814,7197_01,F/1383/S,0
6815,7199_01,G/1174/S,0
6816,7200_01,C/264/S,1
6817,7202_01,E/462/P,0
6818,7203_01,E/463/P,1
6819,7205_01,F/1386/S,0
6820,7206_01,F/1387/S,0
6821,7207_01,G/1160/P,1
6822,7208_01,G/1161/P,1
6823,7208_02,F/1492/P,0
6824,7210_01,F/1493/P,0
6825,7214_01,F/1389/S,1
6826,7215_01,F/1494/P,1
6827,7216_01,E/464/P,1
6828,7217_01,F/1495/P,1
6829,7218_01,B/271/S,1
6830,7219_01,C/235/P,1
6831,7219_02,C/235/P,0
6832,7219_03,C/235/P,1
6833,7219_04,,0
6834,7219_05,C/235/P,1
6835,7219_06,C/235/P,0
6836,7221_01,B/239/P,0
6837,7224_01,G/1175/S,1
6838,7225_01,A/77/P,0
6839,7226_01,E/481/S,0
6840,7227_01,F/1497/P,0
6841,7229_01,F/1391/S,0
6842,7230_01,G/1177/S,1
6843,7232_01,B/240/P,0
6844,7233_01,E/465/P,0
6845,7234_01,G/1163/P,0
6846,7235_01,B/241/P,0
6847,7236_01,,1
6848,7238_01,F/1499/P,0
6849,7240_01,F/1392/S,1
6850,7240_02,F/1392/S,1
6851,7242_01,B/273/S,1
6852,7246_01,F/1395/S,0
6853,7247_01,F/1396/S,0
6854,7249_01,E/482/S,0
6855,7249_02,F/1397/S,1
6856,7250_01,F/1501/P,1
6857,7252_01,E/466/P,0
6858,7253_01,D/225/P,1
6859,7255_01,G/1166/P,0
6860,7256_01,E/484/S,0
6861,7257_01,G/1167/P,1
6862,7257_02,E/467/P,0
6863,7258_01,F/1502/P,1
6864,7259_01,F/1503/P,1
6865,7260_01,F/1398/S,0
6866,7261_01,G/1168/P,1
6867,7267_01,C/265/S,1
6868,7267_02,C/265/S,1
6869,7268_01,E/468/P,0
6870,7270_01,G/1170/P,1
6871,7271_01,G/1171/P,0
6872,7273_01,G/1183/S,1
6873,7274_01,F/1506/P,0
6874,7276_01,F/1507/P,0
6875,7277_01,G/1184/S,1
6876,7278_01,E/485/S,1
6877,7279_01,C/236/P,1
6878,7280_01,F/1508/P,0
6879,7283_01,F/1509/P,1
6880,7284_01,G/1174/P,0
6881,7285_01,G/1185/S,1
6882,7289_01,A/78/P,1
6883,7290_01,D/227/P,1
6884,7290_02,D/227/P,1
6885,7290_03,D/227/P,1
6886,7290_04,D/227/P,0
6887,7290_05,D/227/P,0
6888,7292_01,D/220/S,0
6889,7296_01,D/228/P,0
6890,7297_01,G/1188/S,0
6891,7298_01,F/1510/P,1
6892,7300_01,G/1189/S,1
6893,7301_01,F/1511/P,1
6894,7302_01,E/486/S,0
6895,7303_01,E/487/S,0
6896,7304_01,F/1512/P,1
6897,7305_01,G/1190/S,1
6898,7306_01,E/471/P,1
6899,7307_01,F/1405/S,0
6900,7309_01,F/1513/P,0
6901,7310_01,D/229/P,0
6902,7311_01,F/1514/P,0
6903,7313_01,D/231/P,0
6904,7314_01,C/237/P,1
6905,7320_01,F/1517/P,0
6906,7321_01,F/1518/P,1
6907,7322_01,F/1408/S,0
6908,7323_01,F/1409/S,0
6909,7324_01,C/238/P,1
6910,7326_01,F/1519/P,0
6911,7327_01,F/1520/P,1
6912,7328_01,F/1410/S,0
6913,7330_01,C/268/S,0
6914,7331_01,D/232/P,0
6915,7332_01,E/488/S,0
6916,7334_01,E/490/S,0
6917,7336_01,F/1411/S,0
6918,7336_02,F/1411/S,0
6919,7337_01,A/89/S,0
6920,7338_01,D/233/P,0
6921,7339_01,E/474/P,0
6922,7340_01,E/475/P,0
6923,7341_01,G/1191/S,1
6924,7342_01,G/1178/P,1
6925,7343_01,F/1412/S,0
6926,7344_01,F/1413/S,0
6927,7346_01,E/476/P,0
6928,7347_01,G/1179/P,0
6929,7350_01,G/1192/S,1
6930,7351_01,D/221/S,1
6931,7353_01,C/269/S,0
6932,7353_02,C/269/S,1
6933,7353_03,,1
6934,7356_01,G/1181/P,0
6935,7356_02,G/1181/P,1
6936,7358_01,F/1522/P,0
6937,7359_01,E/492/S,1
6938,7360_01,G/1194/S,1
6939,7361_01,C/239/P,1
6940,7361_02,C/239/P,1
6941,7365_01,G/1183/P,0
6942,7366_01,G/1184/P,0
6943,7367_01,D/234/P,0
6944,7367_02,F/1523/P,0
6945,7370_01,F/1525/P,0
6946,7371_01,G/1185/P,1
6947,7372_01,F/1526/P,0
6948,7374_01,F/1527/P,1
6949,7376_01,E/477/P,1
6950,7377_01,G/1186/P,0
6951,7379_01,F/1416/S,0
6952,7385_01,F/1417/S,0
6953,7387_01,C/240/P,1
6954,7388_01,G/1198/S,1
6955,7390_01,G/1190/P,0
6956,7391_01,G/1191/P,0
6957,7392_01,G/1192/P,0
6958,7393_01,E/478/P,0
6959,7394_01,G/1193/P,0
6960,7395_01,B/277/S,1
6961,7395_02,B/277/S,1
6962,7395_03,B/277/S,0
6963,7395_04,B/277/S,0
6964,7396_01,C/271/S,1
6965,7396_02,C/271/S,1
6966,7396_03,C/271/S,1
6967,7398_01,F/1531/P,1
6968,7399_01,F/1418/S,0
6969,7401_01,E/479/P,0
6970,7402_01,C/272/S,1
6971,7402_02,C/272/S,1
6972,7403_01,G/1194/P,0
6973,7405_01,F/1419/S,1
6974,7406_01,G/1195/P,0
6975,7408_01,F/1420/S,0
6976,7410_01,G/1201/S,1
6977,7411_01,F/1533/P,0
6978,7416_01,B/278/S,0
6979,7418_01,F/1534/P,1
6980,7419_01,G/1197/P,1
6981,7419_02,F/1535/P,1
6982,7422_01,G/1204/S,0
6983,7425_01,G/1200/P,1
6984,7425_02,G/1200/P,0
6985,7427_01,F/1423/S,1
6986,7428_01,A/79/P,0
6987,7429_01,,0
6988,7430_01,G/1205/S,0
6989,7431_01,A/90/S,0
6990,7432_01,E/481/P,1
6991,7435_01,B/244/P,1
6992,7436_01,G/1202/P,0
6993,7437_01,B/279/S,1
6994,7437_02,B/279/S,1
6995,7437_03,B/279/S,1
6996,7438_01,E/483/P,1
6997,7442_01,E/495/S,0
6998,7442_02,,0
6999,7444_01,G/1203/P,0
7000,7445_01,G/1208/S,0
7001,7446_01,G/1204/P,0
7002,7447_01,F/1539/P,0
7003,7448_01,F/1540/P,0
7004,7449_01,F/1541/P,0
7005,7450_01,G/1205/P,0
7006,7452_01,B/281/S,1
7007,7452_02,B/281/S,1
7008,7452_03,B/281/S,1
7009,7453_01,C/275/S,1
7010,7455_01,A/80/P,1
7011,7456_01,G/1210/S,1
7012,7457_01,E/496/S,0
7013,7458_01,G/1211/S,0
7014,7459_01,B/282/S,0
7015,7460_01,F/1543/P,1
7016,7461_01,D/223/S,1
7017,7462_01,G/1206/P,1
7018,7464_01,G/1207/P,1
7019,7472_01,F/1426/S,1
7020,7475_01,F/1545/P,1
7021,7475_02,F/1545/P,1
7022,7477_01,F/1546/P,0
7023,7478_01,C/276/S,1
7024,7479_01,F/1429/S,1
7025,7481_01,G/1215/S,0
7026,7483_01,E/485/P,1
7027,7484_01,G/1209/P,1
7028,7485_01,,0
7029,7486_01,G/1210/P,0
7030,7487_01,G/1216/S,1
7031,7488_01,E/486/P,0
7032,7488_02,E/486/P,1
7033,7490_01,G/1217/S,1
7034,7492_01,D/224/S,1
7035,7494_01,E/487/P,0
7036,7495_01,F/1431/S,0
7037,7496_01,C/278/S,1
7038,7498_01,F/1550/P,0
7039,7498_02,F/1550/P,1
7040,7498_03,F/1550/P,1
7041,7499_01,F/1551/P,1
7042,7500_01,F/1432/S,0
7043,7501_01,F/1433/S,0
7044,7502_01,C/241/P,1
7045,7503_01,B/283/S,1
7046,7503_02,B/283/S,1
7047,7504_01,F/1552/P,0
7048,7505_01,F/1553/P,0
7049,7505_02,F/1553/P,1
7050,7505_03,F/1553/P,1
7051,7506_01,F/1554/P,0
7052,7507_01,E/499/S,0
7053,7507_02,E/499/S,1
7054,7507_03,E/499/S,1
7055,7508_01,B/284/S,0
7056,7509_01,F/1434/S,0
7057,7510_01,F/1435/S,0
7058,7512_01,F/1436/S,0
7059,7513_01,E/488/P,0
7060,7514_01,F/1555/P,0
7061,7515_01,F/1437/S,0
7062,7515_02,F/1437/S,1
7063,7517_01,F/1557/P,0
7064,7518_01,B/246/P,1
7065,7518_02,B/246/P,0
7066,7520_01,F/1559/P,0
7067,7521_01,F/1560/P,0
7068,7522_01,G/1214/P,0
7069,7523_01,G/1219/S,1
7070,7524_01,G/1215/P,1
7071,7524_02,G/1215/P,1
7072,7525_01,C/279/S,0
7073,7525_02,C/279/S,1
7074,7527_01,F/1561/P,1
7075,7529_01,G/1221/S,1
7076,7531_01,B/286/S,1
7077,7531_02,B/286/S,1
7078,7533_01,G/1223/S,1
7079,7534_01,F/1439/S,0
7080,7535_01,F/1562/P,1
7081,7536_01,F/1440/S,1
7082,7538_01,A/81/P,0
7083,7538_02,A/81/P,0
7084,7542_01,F/1442/S,0
7085,7543_01,F/1564/P,0
7086,7544_01,E/501/S,0
7087,7545_01,G/1225/S,0
7088,7549_01,E/489/P,1
7089,7550_01,G/1216/P,1
7090,7552_01,E/490/P,1
7091,7553_01,F/1444/S,0
7092,7559_01,F/1569/P,0
7093,7560_01,C/244/P,1
7094,7561_01,F/1445/S,0
7095,7563_01,F/1570/P,1
7096,7565_01,B/247/P,1
7097,7565_02,B/247/P,1
7098,7565_03,B/247/P,0
7099,7565_04,B/247/P,1
7100,7567_01,G/1227/S,0
7101,7568_01,F/1571/P,0
7102,7569_01,E/493/P,0
7103,7569_02,D/237/P,0
7104,7572_01,G/1228/S,0
7105,7573_01,G/1217/P,0
7106,7574_01,B/287/S,1
7107,7576_01,D/239/P,1
7108,7576_02,D/239/P,0
7109,7577_01,E/502/S,0
7110,7578_01,F/1572/P,0
7111,7579_01,G/1229/S,1
7112,7580_01,G/1230/S,1
7113,7583_01,F/1574/P,1
7114,7584_01,B/288/S,1
7115,7584_02,B/288/S,1
7116,7584_03,B/288/S,0
7117,7585_01,C/281/S,1
7118,7585_02,C/281/S,0
7119,7585_03,C/281/S,1
7120,7585_04,C/281/S,1
7121,7586_01,C/245/P,1
7122,7588_01,G/1219/P,1
7123,7588_02,G/1219/P,1
7124,7592_01,F/1450/S,0
7125,7594_01,C/282/S,1
7126,7595_01,F/1451/S,1
7127,7596_01,C/283/S,1
7128,7596_02,C/283/S,1
7129,7598_01,G/1231/S,1
7130,7599_01,E/495/P,0
7131,7601_01,G/1232/S,0
7132,7604_01,F/1579/P,1
7133,7604_02,F/1579/P,0
7134,7605_01,F/1452/S,0
7135,7606_01,F/1453/S,1
7136,7608_01,F/1454/S,1
7137,7609_01,A/83/P,0
7138,7609_02,A/83/P,1
7139,7614_01,C/246/P,1
7140,7616_01,F/1457/S,1
7141,7618_01,G/1235/S,1
7142,7620_01,F/1583/P,0
7143,7621_01,B/250/P,1
7144,7622_01,G/1237/S,0
7145,7623_01,G/1223/P,0
7146,7624_01,C/284/S,1
7147,7625_01,F/1458/S,0
7148,7626_01,E/496/P,0
7149,7627_01,A/92/S,1
7150,7628_01,F/1584/P,1
7151,7628_02,D/240/P,0
7152,7630_01,F/1585/P,0
7153,7631_01,E/497/P,0
7154,7632_01,D/226/S,0
7155,7633_01,G/1224/P,0
7156,7634_01,G/1239/S,1
7157,7635_01,B/289/S,1
7158,7639_01,B/290/S,1
7159,7640_01,G/1226/P,1
7160,7641_01,F/1586/P,1
7161,7643_01,C/247/P,0
7162,7643_02,C/247/P,1
7163,7644_01,G/1227/P,1
7164,7646_01,C/285/S,1
7165,7646_02,C/285/S,0
7166,7646_03,C/285/S,1
7167,7647_01,G/1240/S,0
7168,7649_01,G/1241/S,1
7169,7650_01,G/1242/S,1
7170,7650_02,G/1242/S,0
7171,7650_03,G/1242/S,1
7172,7650_04,F/1461/S,1
7173,7650_05,G/1242/S,0
7174,7652_01,B/292/S,1
7175,7656_01,G/1244/S,0
7176,7660_01,B/294/S,1
7177,7661_01,G/1245/S,1
7178,7665_01,G/1229/P,1
7179,7666_01,F/1591/P,1
7180,7667_01,B/251/P,1
7181,7669_01,G/1230/P,0
7182,7670_01,F/1465/S,1
7183,7671_01,F/1466/S,0
7184,7676_01,D/227/S,0
7185,7677_01,G/1247/S,0
7186,7678_01,G/1231/P,0
7187,7678_02,G/1231/P,1
7188,7679_01,G/1232/P,0
7189,7680_01,C/250/P,0
7190,7682_01,G/1248/S,0
7191,7683_01,F/1467/S,1
7192,7684_01,C/286/S,1
7193,7687_01,F/1596/P,0
7194,7688_01,G/1233/P,0
7195,7689_01,F/1597/P,0
7196,7690_01,G/1234/P,1
7197,7691_01,F/1598/P,1
7198,7692_01,C/287/S,0
7199,7693_01,B/252/P,1
7200,7693_02,B/252/P,1
7201,7694_01,F/1599/P,0
7202,7696_01,E/499/P,0
7203,7696_02,F/1601/P,0
7204,7697_01,B/295/S,1
7205,7697_02,B/295/S,1
7206,7698_01,F/1602/P,1
7207,7699_01,G/1235/P,1
7208,7700_01,F/1603/P,0
7209,7702_01,G/1236/P,0
7210,7703_01,G/1251/S,1
7211,7703_02,G/1251/S,1
7212,7705_01,F/1470/S,0
7213,7707_01,G/1237/P,0
7214,7708_01,F/1471/S,0
7215,7709_01,F/1604/P,0
7216,7709_02,G/1238/P,0
7217,7710_01,B/253/P,1
7218,7711_01,D/241/P,0
7219,7712_01,A/93/S,1
7220,7713_01,B/296/S,1
7221,7714_01,G/1239/P,0
7222,7715_01,F/1605/P,0
7223,7716_01,E/500/P,1
7224,7717_01,G/1240/P,0
7225,7719_01,E/506/S,1
7226,7720_01,F/1606/P,0
7227,7721_01,D/242/P,1
7228,7723_01,B/254/P,1
7229,7724_01,F/1472/S,0
7230,7727_01,E/507/S,1
7231,7728_01,C/289/S,0
7232,7729_01,C/251/P,1
7233,7731_01,B/255/P,1
7234,7736_01,E/502/P,0
7235,7738_01,F/1476/S,1
7236,7739_01,F/1609/P,0
7237,7741_01,G/1252/S,0
7238,7741_02,E/508/S,0
7239,7742_01,F/1477/S,1
7240,7742_02,F/1477/S,1
7241,7743_01,G/1244/P,0
7242,7744_01,B/298/S,0
7243,7744_02,B/298/S,1
7244,7746_01,,1
7245,7747_01,F/1611/P,0
7246,7748_01,A/94/S,0
7247,7748_02,A/94/S,0
7248,7749_01,D/244/P,1
7249,7749_02,D/244/P,0
7250,7751_01,C/252/P,1
7251,7752_01,F/1480/S,0
7252,7753_01,G/1245/P,0
7253,7754_01,B/299/S,1
7254,7755_01,E/503/P,1
7255,7757_01,B/300/S,1
7256,7757_02,B/300/S,1
7257,7760_01,G/1253/S,0
7258,7761_01,F/1612/P,1
7259,7761_02,G/1246/P,1
7260,7763_01,G/1254/S,0
7261,7764_01,F/1613/P,0
7262,7767_01,G/1257/S,1
7263,7768_01,F/1484/S,1
7264,7769_01,E/504/P,0
7265,7770_01,G/1258/S,0
7266,7770_02,F/1485/S,0
7267,7771_01,G/1259/S,1
7268,7773_01,G/1248/P,1
7269,7774_01,D/245/P,1
7270,7775_01,C/253/P,0
7271,7776_01,D/246/P,0
7272,7777_01,G/1249/P,1
7273,7778_01,F/1486/S,0
7274,7778_02,E/510/S,0
7275,7780_01,F/1614/P,1
7276,7782_01,C/291/S,0
7277,7782_02,C/291/S,0
7278,7783_01,F/1487/S,1
7279,7784_01,F/1615/P,1
7280,7785_01,G/1261/S,0
7281,7786_01,F/1616/P,0
7282,7787_01,B/301/S,0
7283,7787_02,,1
7284,7788_01,F/1488/S,0
7285,7789_01,F/1489/S,0
7286,7790_01,F/1490/S,0
7287,7790_02,F/1490/S,0
7288,7790_03,F/1490/S,1
7289,7791_01,F/1491/S,0
7290,7793_01,F/1617/P,0
7291,7797_01,E/506/P,0
7292,7800_01,G/1251/P,1
7293,7801_01,,0
7294,7802_01,F/1620/P,0
7295,7803_01,G/1253/P,0
7296,7803_02,G/1253/P,1
7297,7805_01,G/1254/P,0
7298,7806_01,F/1621/P,0
7299,7808_01,G/1256/P,0
7300,7809_01,F/1493/S,1
7301,7809_02,F/1493/S,1
7302,7810_01,F/1494/S,0
7303,7812_01,F/1495/S,0
7304,7813_01,F/1622/P,0
7305,7815_01,F/1496/S,1
7306,7816_01,F/1497/S,1
7307,7818_01,G/1257/P,0
7308,7820_01,G/1258/P,1
7309,7821_01,G/1264/S,0
7310,7824_01,F/1624/P,0
7311,7828_01,G/1266/S,0
7312,7829_01,G/1267/S,1
7313,7830_01,G/1268/S,1
7314,7830_02,G/1268/S,1
7315,7830_03,G/1268/S,0
7316,7830_04,G/1268/S,0
7317,7831_01,F/1626/P,0
7318,7832_01,D/228/S,0
7319,7833_01,B/305/S,0
7320,7833_02,B/305/S,1
7321,7834_01,G/1269/S,0
7322,7835_01,G/1270/S,0
7323,7837_01,B/306/S,1
7324,7837_02,B/306/S,1
7325,7839_01,G/1259/P,0
7326,7840_01,F/1500/S,0
7327,7841_01,G/1260/P,0
7328,7841_02,F/1627/P,0
7329,7842_01,E/513/S,1
7330,7843_01,,1
7331,7845_01,B/307/S,1
7332,7847_01,G/1261/P,0
7333,7848_01,,0
7334,7848_02,F/1501/S,1
7335,7849_01,G/1271/S,0
7336,7850_01,E/514/S,0
7337,7851_01,F/1629/P,1
7338,7852_01,E/508/P,0
7339,7853_01,F/1502/S,0
7340,7853_02,E/515/S,0
7341,7853_03,F/1502/S,1
7342,7856_01,F/1503/S,0
7343,7858_01,G/1264/P,0
7344,7858_02,F/1630/P,0
7345,7858_03,F/1630/P,0
7346,7859_01,F/1504/S,1
7347,7861_01,G/1265/P,0
7348,7863_01,F/1505/S,1
7349,7864_01,F/1506/S,1
7350,7865_01,C/293/S,1
7351,7865_02,C/293/S,1
7352,7865_03,C/293/S,1
7353,7866_01,C/255/P,0
7354,7868_01,E/517/S,0
7355,7870_01,B/257/P,1
7356,7871_01,,1
7357,7872_01,G/1267/P,0
7358,7872_02,G/1267/P,0
7359,7872_03,F/1633/P,0
7360,7872_04,G/1267/P,0
7361,7872_05,G/1267/P,1
7362,7872_06,G/1267/P,1
7363,7873_01,F/1634/P,0
7364,7873_02,F/1634/P,1
7365,7875_01,B/309/S,1
7366,7877_01,G/1268/P,0
7367,7878_01,G/1269/P,0
7368,7879_01,G/1270/P,0
7369,7881_01,F/1507/S,0
7370,7882_01,G/1271/P,0
7371,7882_02,G/1271/P,1
7372,7883_01,G/1272/P,1
7373,7884_01,E/512/P,0
7374,7885_01,G/1273/P,1
7375,7886_01,G/1274/P,0
7376,7888_01,E/518/S,1
7377,7889_01,C/256/P,1
7378,7890_01,F/1508/S,0
7379,7890_02,G/1273/S,1
7380,7890_03,,1
7381,7891_01,G/1274/S,1
7382,7891_02,,0
7383,7892_01,F/1636/P,1
7384,7894_01,E/519/S,1
7385,7895_01,F/1509/S,0
7386,7897_01,C/295/S,1
7387,7899_01,G/1275/S,0
7388,7899_02,G/1275/S,0
7389,7899_03,G/1275/S,1
7390,7901_01,F/1512/S,1
7391,7902_01,G/1276/P,0
7392,7902_02,G/1276/P,1
7393,7902_03,G/1276/P,0
7394,7902_04,G/1276/P,0
7395,7903_01,F/1638/P,0
7396,7904_01,,1
7397,7904_02,G/1277/P,1
7398,7905_01,C/296/S,0
7399,7905_02,C/296/S,1
7400,7905_03,C/296/S,0
7401,7907_01,F/1513/S,1
7402,7908_01,B/310/S,1
7403,7910_01,F/1639/P,0
7404,7913_01,G/1278/S,1
7405,7914_01,G/1278/P,0
7406,7914_02,G/1278/P,0
7407,7914_03,G/1278/P,1
7408,7916_01,G/1279/P,0
7409,7918_01,F/1640/P,1
7410,7919_01,G/1281/P,0
7411,7920_01,F/1515/S,1
7412,7922_01,F/1517/S,0
7413,7924_01,F/1642/P,0
7414,7926_01,E/514/P,0
7415,7929_01,B/311/S,0
7416,7930_01,,1
7417,7935_01,F/1520/S,1
7418,7936_01,F/1644/P,0
7419,7936_02,G/1284/P,0
7420,7936_03,G/1284/P,1
7421,7937_01,D/229/S,0
7422,7937_02,D/229/S,1
7423,7939_01,G/1281/S,0
7424,7940_01,F/1521/S,0
7425,7941_01,C/257/P,0
7426,7943_01,B/258/P,1
7427,7943_02,B/258/P,1
7428,7944_01,D/230/S,0
7429,7944_02,D/230/S,1
7430,7945_01,F/1522/S,1
7431,7946_01,F/1645/P,1
7432,7947_01,F/1646/P,0
7433,7949_01,G/1283/S,0
7434,7950_01,G/1287/P,0
7435,7950_02,G/1287/P,1
7436,7950_03,E/516/P,1
7437,7950_04,G/1287/P,1
7438,7952_01,F/1523/S,0
7439,7952_02,E/524/S,0
7440,7954_01,G/1284/S,0
7441,7955_01,G/1288/P,0
7442,7957_01,G/1285/S,1
7443,7958_01,E/525/S,1
